timestamp_gmt,bid_size,bid,ask,ask_size
2020-04-28 07:26:39,20,7709.00000000,7709.50000000,31890
2020-04-28 07:26:49,20,7709.00000000,7709.50000000,37350
2020-04-28 07:26:59,20,7709.00000000,7709.50000000,36650
2020-04-28 07:27:09,16720,7709.50000000,7710.00000000,14390
2020-04-28 07:27:19,2720,7709.50000000,7710.00000000,16090
2020-04-28 07:27:29,6920,7709.50000000,7710.00000000,22490
2020-04-28 07:27:39,20,7707.00000000,7707.50000000,48100
2020-04-28 07:27:49,20,7706.00000000,7706.50000000,63110
2020-04-28 07:27:59,20,7705.50000000,7706.00000000,58850
2020-04-28 07:28:09,1070,7704.00000000,7704.50000000,56070
2020-04-28 07:28:19,1070,7704.00000000,7704.50000000,56070
2020-04-28 07:28:29,1070,7703.00000000,7703.50000000,46580
2020-04-28 07:28:39,1000,7703.00000000,7703.50000000,25120
2020-04-28 07:28:49,16320,7703.00000000,7703.50000000,12670
2020-04-28 07:28:59,27020,7703.50000000,7704.00000000,10050
2020-04-28 07:29:09,28080,7703.50000000,7704.00000000,1850
2020-04-28 07:29:19,1070,7703.00000000,7703.50000000,34330
2020-04-28 07:29:29,1070,7703.00000000,7703.50000000,36030
2020-04-28 07:29:39,1000,7703.00000000,7703.50000000,17520
2020-04-28 07:29:49,8450,7703.00000000,7703.50000000,24750
2020-04-28 07:29:59,13250,7703.00000000,7703.50000000,14350
2020-04-28 07:30:09,1150,7703.00000000,7703.50000000,26120
2020-04-28 07:30:19,1150,7703.00000000,7703.50000000,59520
2020-04-28 07:30:29,8590,7702.50000000,7703.00000000,47370
2020-04-28 07:30:39,12590,7702.50000000,7703.00000000,43520
2020-04-28 07:30:49,16990,7702.50000000,7703.00000000,9220
2020-04-28 07:30:59,65100,7702.50000000,7703.00000000,30
2020-04-28 07:31:09,65640,7702.50000000,7703.00000000,30
2020-04-28 07:31:19,44520,7703.50000000,7704.00000000,30
2020-04-28 07:31:29,58240,7703.50000000,7704.00000000,1730
2020-04-28 07:31:39,24340,7703.50000000,7704.00000000,1700
2020-04-28 07:31:49,24340,7703.50000000,7704.00000000,1700
2020-04-28 07:31:59,24340,7703.50000000,7704.00000000,1700
2020-04-28 07:32:09,33510,7703.50000000,7704.00000000,8900
2020-04-28 07:32:19,35210,7703.50000000,7704.00000000,30
2020-04-28 07:32:29,70,7703.00000000,7703.50000000,41040
2020-04-28 07:32:39,70,7703.00000000,7703.50000000,48740
2020-04-28 07:32:49,270,7702.50000000,7703.00000000,41510
2020-04-28 07:32:59,31320,7695.50000000,7696.00000000,5860
2020-04-28 07:33:09,21930,7695.50000000,7696.00000000,14140
2020-04-28 07:33:19,30450,7695.50000000,7696.00000000,5300
2020-04-28 07:33:29,46920,7697.00000000,7697.50000000,30
2020-04-28 07:33:39,22110,7700.50000000,7701.00000000,1030
2020-04-28 07:33:49,27720,7700.50000000,7701.00000000,90
2020-04-28 07:33:59,32320,7700.50000000,7701.00000000,20
2020-04-28 07:34:09,10,7700.50000000,7701.00000000,35720
2020-04-28 07:34:19,23110,7700.50000000,7701.00000000,3520
2020-04-28 07:34:29,24820,7700.50000000,7701.00000000,1720
2020-04-28 07:34:39,20320,7700.50000000,7701.00000000,7320
2020-04-28 07:34:49,12920,7700.50000000,7701.00000000,12820
2020-04-28 07:34:59,51880,7700.50000000,7701.00000000,20
2020-04-28 07:35:09,61230,7704.50000000,7705.00000000,280
2020-04-28 07:35:19,22140,7704.50000000,7705.00000000,5730
2020-04-28 07:35:29,36830,7705.50000000,7706.00000000,600
2020-04-28 07:35:39,50550,7705.50000000,7706.00000000,4300
2020-04-28 07:35:49,52250,7705.50000000,7706.00000000,1600
2020-04-28 07:35:59,52250,7705.50000000,7706.00000000,600
2020-04-28 07:36:09,53690,7706.50000000,7707.00000000,1090
2020-04-28 07:36:19,25350,7709.50000000,7710.00000000,12760
2020-04-28 07:36:29,16430,7709.50000000,7710.00000000,29780
2020-04-28 07:36:39,31550,7709.50000000,7710.00000000,2960
2020-04-28 07:36:49,31550,7709.50000000,7710.00000000,2360
2020-04-28 07:36:59,33250,7709.50000000,7710.00000000,660
2020-04-28 07:37:09,36230,7709.50000000,7710.00000000,3200
2020-04-28 07:37:19,16430,7709.50000000,7710.00000000,15820
2020-04-28 07:37:29,20330,7709.50000000,7710.00000000,6420
2020-04-28 07:37:39,16430,7709.50000000,7710.00000000,10820
2020-04-28 07:37:49,23330,7709.50000000,7710.00000000,2620
2020-04-28 07:37:59,22730,7709.50000000,7710.00000000,2620
2020-04-28 07:38:09,16430,7709.50000000,7710.00000000,9170
2020-04-28 07:38:19,16430,7709.50000000,7710.00000000,13500
2020-04-28 07:38:29,17930,7709.50000000,7710.00000000,7100
2020-04-28 07:38:39,16430,7709.50000000,7710.00000000,12300
2020-04-28 07:38:49,15430,7709.50000000,7710.00000000,8100
2020-04-28 07:38:59,27950,7709.50000000,7710.00000000,1530
2020-04-28 07:39:09,29950,7709.50000000,7710.00000000,3230
2020-04-28 07:39:19,11410,7709.50000000,7710.00000000,10250
2020-04-28 07:39:29,27240,7709.50000000,7710.00000000,5350
2020-04-28 07:39:39,24740,7709.50000000,7710.00000000,9350
2020-04-28 07:39:49,23840,7709.50000000,7710.00000000,6650
2020-04-28 07:39:59,23840,7709.50000000,7710.00000000,3250
2020-04-28 07:40:09,26760,7709.50000000,7710.00000000,1530
2020-04-28 07:40:19,56260,7710.50000000,7711.00000000,1080
2020-04-28 07:40:29,24960,7710.50000000,7711.00000000,3730
2020-04-28 07:40:39,25160,7710.50000000,7711.00000000,1080
2020-04-28 07:40:49,20310,7712.50000000,7713.00000000,70
2020-04-28 07:40:59,28710,7712.50000000,7713.00000000,650
2020-04-28 07:41:09,23940,7712.50000000,7713.00000000,15920
2020-04-28 07:41:19,1010,7712.50000000,7713.00000000,66420
2020-04-28 07:41:29,10,7712.50000000,7713.00000000,81050
2020-04-28 07:41:39,1030,7709.50000000,7710.00000000,44850
2020-04-28 07:41:49,20,7709.50000000,7710.00000000,46670
2020-04-28 07:41:59,20,7709.50000000,7710.00000000,31670
2020-04-28 07:42:09,1020,7709.50000000,7710.00000000,29370
2020-04-28 07:42:19,40720,7713.00000000,7713.50000000,70
2020-04-28 07:42:29,19660,7713.00000000,7713.50000000,7950
2020-04-28 07:42:39,24250,7713.00000000,7713.50000000,10650
2020-04-28 07:42:49,24270,7713.00000000,7713.50000000,2950
2020-04-28 07:42:59,24250,7713.00000000,7713.50000000,8950
2020-04-28 07:43:09,15750,7713.00000000,7713.50000000,22070
2020-04-28 07:43:19,11910,7713.00000000,7713.50000000,10730
2020-04-28 07:43:29,16010,7713.00000000,7713.50000000,4230
2020-04-28 07:43:39,14210,7713.00000000,7713.50000000,10900
2020-04-28 07:43:49,35960,7713.00000000,7713.50000000,4210
2020-04-28 07:43:59,36010,7713.00000000,7713.50000000,4300
2020-04-28 07:44:09,1550,7713.00000000,7713.50000000,23300
2020-04-28 07:44:19,1550,7713.00000000,7713.50000000,23300
2020-04-28 07:44:29,140,7711.50000000,7712.00000000,120320
2020-04-28 07:44:39,20,7707.00000000,7707.50000000,41300
2020-04-28 07:44:49,11570,7707.00000000,7707.50000000,43510
2020-04-28 07:44:59,20,7707.00000000,7707.50000000,37010
2020-04-28 07:45:09,16570,7707.00000000,7707.50000000,5460
2020-04-28 07:45:19,31200,7707.00000000,7707.50000000,2060
2020-04-28 07:45:29,31200,7707.00000000,7707.50000000,4060
2020-04-28 07:45:39,31200,7707.00000000,7707.50000000,1960
2020-04-28 07:45:49,58440,7707.00000000,7707.50000000,1960
2020-04-28 07:45:59,58440,7707.00000000,7707.50000000,1960
2020-04-28 07:46:09,42680,7707.00000000,7707.50000000,1960
2020-04-28 07:46:19,45210,7707.00000000,7707.50000000,2260
2020-04-28 07:46:29,56430,7707.00000000,7707.50000000,2260
2020-04-28 07:46:39,31210,7707.00000000,7707.50000000,2260
2020-04-28 07:46:49,54650,7707.00000000,7707.50000000,2260
2020-04-28 07:46:59,54300,7707.00000000,7707.50000000,2260
2020-04-28 07:47:09,54300,7707.00000000,7707.50000000,2260
2020-04-28 07:47:19,52300,7707.00000000,7707.50000000,2260
2020-04-28 07:47:29,52300,7707.00000000,7707.50000000,2260
2020-04-28 07:47:39,52300,7707.00000000,7707.50000000,2260
2020-04-28 07:47:49,52300,7707.00000000,7707.50000000,2260
2020-04-28 07:47:59,39090,7707.00000000,7707.50000000,2260
2020-04-28 07:48:09,41090,7707.00000000,7707.50000000,2870
2020-04-28 07:48:19,41090,7707.00000000,7707.50000000,2870
2020-04-28 07:48:29,33990,7707.00000000,7707.50000000,2870
2020-04-28 07:48:39,33990,7707.00000000,7707.50000000,2870
2020-04-28 07:48:49,33990,7707.00000000,7707.50000000,2870
2020-04-28 07:48:59,19810,7707.00000000,7707.50000000,14570
2020-04-28 07:49:09,1720,7711.00000000,7711.50000000,47650
2020-04-28 07:49:19,23510,7711.00000000,7711.50000000,10430
2020-04-28 07:49:29,29510,7711.00000000,7711.50000000,1230
2020-04-28 07:49:39,51370,7712.00000000,7712.50000000,4530
2020-04-28 07:49:49,37100,7712.00000000,7712.50000000,6130
2020-04-28 07:49:59,36700,7712.00000000,7712.50000000,3330
2020-04-28 07:50:09,41200,7712.00000000,7712.50000000,1280
2020-04-28 07:50:19,40700,7712.00000000,7712.50000000,1230
2020-04-28 07:50:29,41100,7712.00000000,7712.50000000,1230
2020-04-28 07:50:39,34110,7712.00000000,7712.50000000,2230
2020-04-28 07:50:49,32610,7712.00000000,7712.50000000,1230
2020-04-28 07:50:59,31220,7712.00000000,7712.50000000,1300
2020-04-28 07:51:09,44400,7712.00000000,7712.50000000,1300
2020-04-28 07:51:19,44800,7712.00000000,7712.50000000,1350
2020-04-28 07:51:29,44400,7712.00000000,7712.50000000,1300
2020-04-28 07:51:39,44400,7712.00000000,7712.50000000,1350
2020-04-28 07:51:49,43270,7712.00000000,7712.50000000,2300
2020-04-28 07:51:59,30090,7712.00000000,7712.50000000,4300
2020-04-28 07:52:09,29090,7712.00000000,7712.50000000,6700
2020-04-28 07:52:19,30090,7712.00000000,7712.50000000,2300
2020-04-28 07:52:29,30090,7712.00000000,7712.50000000,2300
2020-04-28 07:52:39,30090,7712.00000000,7712.50000000,2300
2020-04-28 07:52:49,58130,7712.00000000,7712.50000000,1300
2020-04-28 07:52:59,62130,7712.00000000,7712.50000000,1230
2020-04-28 07:53:09,18660,7712.00000000,7712.50000000,7880
2020-04-28 07:53:19,19660,7712.00000000,7712.50000000,2230
2020-04-28 07:53:29,19660,7712.00000000,7712.50000000,2230
2020-04-28 07:53:39,104680,7712.50000000,7713.00000000,310
2020-04-28 07:53:49,68100,7712.50000000,7713.00000000,930
2020-04-28 07:53:59,28860,7712.50000000,7713.00000000,1860
2020-04-28 07:54:09,33840,7712.50000000,7713.00000000,930
2020-04-28 07:54:19,82300,7712.50000000,7713.00000000,910
2020-04-28 07:54:29,69980,7712.50000000,7713.00000000,1910
2020-04-28 07:54:39,22030,7712.50000000,7713.00000000,1910
2020-04-28 07:54:49,28430,7712.50000000,7713.00000000,1910
2020-04-28 07:54:59,29230,7712.50000000,7713.00000000,1910
2020-04-28 07:55:09,2390,7712.50000000,7713.00000000,19300
2020-04-28 07:55:19,2320,7712.50000000,7713.00000000,17490
2020-04-28 07:55:29,2320,7712.50000000,7713.00000000,25990
2020-04-28 07:55:39,20,7710.00000000,7710.50000000,60960
2020-04-28 07:55:49,11550,7707.50000000,7708.00000000,27040
2020-04-28 07:55:59,15770,7707.50000000,7708.00000000,2220
2020-04-28 07:56:09,8050,7707.50000000,7708.00000000,2290
2020-04-28 07:56:19,6550,7707.50000000,7708.00000000,15790
2020-04-28 07:56:29,6550,7707.50000000,7708.00000000,20390
2020-04-28 07:56:39,5550,7707.50000000,7708.00000000,54330
2020-04-28 07:56:49,5550,7707.50000000,7708.00000000,54330
2020-04-28 07:56:59,20,7707.00000000,7707.50000000,50250
2020-04-28 07:57:09,20,7707.00000000,7707.50000000,88810
2020-04-28 07:57:19,20,7707.00000000,7707.50000000,43710
2020-04-28 07:57:29,7770,7707.00000000,7707.50000000,41960
2020-04-28 07:57:39,20460,7707.00000000,7707.50000000,43660
2020-04-28 07:57:49,19210,7707.00000000,7707.50000000,43660
2020-04-28 07:57:59,19260,7707.00000000,7707.50000000,40960
2020-04-28 07:58:09,22460,7707.00000000,7707.50000000,3920
2020-04-28 07:58:19,20760,7707.00000000,7707.50000000,2620
2020-04-28 07:58:29,22960,7707.00000000,7707.50000000,620
2020-04-28 07:58:39,21420,7707.50000000,7708.00000000,12720
2020-04-28 07:58:49,10400,7707.50000000,7708.00000000,12240
2020-04-28 07:58:59,6800,7707.50000000,7708.00000000,11420
2020-04-28 07:59:09,2700,7707.50000000,7708.00000000,13420
2020-04-28 07:59:19,14770,7707.50000000,7708.00000000,7020
2020-04-28 07:59:29,30400,7709.00000000,7709.50000000,3600
2020-04-28 07:59:39,19440,7709.00000000,7709.50000000,1900
2020-04-28 07:59:49,26810,7709.00000000,7709.50000000,1600
2020-04-28 07:59:59,26760,7709.00000000,7709.50000000,600
2020-04-28 08:00:09,25180,7709.00000000,7709.50000000,600
2020-04-28 08:00:19,16570,7709.00000000,7709.50000000,13270
2020-04-28 08:00:29,4590,7709.00000000,7709.50000000,11270
